Frequency [MHz],|S0-0| [-],|S1-0| [-],|S2-0| [-],|S3-0| [-],Arg(S0-0) [rad],Arg(S1-0) [rad],Arg(S2-0) [rad],Arg(S3-0) [rad],Delay 0>0 [s],Delay 0>1 [s],Delay 0>2 [s],Delay 0>3 [s],|Z0| [Ohm],Arg(Z0) [rad]
1.782000e+03, 2.899574e+00, 2.337061e-06, 8.413442e-02, 4.098777e-06, 1.981764e+00, 1.079792e-01, 2.252555e+00, 5.206858e-01, -8.927109e-11, -2.689668e-10, -1.578520e-10, -2.333456e-10, 3.888431e+01, 2.519095e+00
1.784900e+03, 2.914930e+00, 2.348798e-06, 8.446511e-02, 4.121845e-06, 1.983391e+00, 1.128801e-01, 2.255431e+00, 5.249377e-01, -8.695201e-11, -2.678613e-10, -1.567530e-10, -2.322327e-10, 3.888880e+01, 2.522601e+00
1.787800e+03, 2.930612e+00, 2.360861e-06, 8.480726e-02, 4.145527e-06, 1.984975e+00, 1.177609e-01, 2.258287e+00, 5.291692e-01, -8.458618e-11, -2.666350e-10, -1.555490e-10, -2.310402e-10, 3.889520e+01, 2.526133e+00
1.790700e+03, 2.946648e+00, 2.373269e-06, 8.516146e-02, 4.169824e-06, 1.986516e+00, 1.226193e-01, 2.261122e+00, 5.333791e-01, -8.205918e-11, -2.652498e-10, -1.541558e-10, -2.298163e-10, 3.890361e+01, 2.529695e+00
1.793600e+03, 2.963036e+00, 2.386023e-06, 8.552764e-02, 4.194749e-06, 1.988011e+00, 1.274525e-01, 2.263931e+00, 5.375666e-01, -7.947019e-11, -2.637934e-10, -1.527005e-10, -2.282028e-10, 3.891405e+01, 2.533284e+00
1.796500e+03, 2.979784e+00, 2.399133e-06, 8.590630e-02, 4.220323e-06, 1.989460e+00, 1.322592e-01, 2.266713e+00, 5.417247e-01, -7.706336e-11, -2.621514e-10, -1.510765e-10, -2.267387e-10, 3.892654e+01, 2.536899e+00
1.799400e+03, 2.996896e+00, 2.412608e-06, 8.629765e-02, 4.246556e-06, 1.990864e+00, 1.370359e-01, 2.269466e+00, 5.458562e-01, -7.394799e-11, -2.603924e-10, -1.493761e-10, -2.248896e-10, 3.894098e+01, 2.540540e+00
1.802300e+03, 3.014385e+00, 2.426457e-06, 8.670190e-02, 4.273469e-06, 1.992211e+00, 1.417805e-01, 2.272188e+00, 5.499540e-01, -7.126339e-11, -2.585270e-10, -1.474301e-10, -2.230552e-10, 3.895769e+01, 2.544206e+00
1.805200e+03, 3.032251e+00, 2.440681e-06, 8.711941e-02, 4.301088e-06, 1.993510e+00, 1.464912e-01, 2.274874e+00, 5.540183e-01, -6.804971e-11, -2.564362e-10, -1.454124e-10, -2.211504e-10, 3.897644e+01, 2.547895e+00
1.808100e+03, 3.050512e+00, 2.455309e-06, 8.755039e-02, 4.329414e-06, 1.994750e+00, 1.511638e-01, 2.277524e+00, 5.580479e-01, -6.503013e-11, -2.542750e-10, -1.432435e-10, -2.189104e-10, 3.899746e+01, 2.551608e+00
1.811000e+03, 3.069172e+00, 2.470330e-06, 8.799519e-02, 4.358478e-06, 1.995935e+00, 1.557970e-01, 2.280134e+00, 5.620368e-01, -6.164310e-11, -2.519237e-10, -1.409665e-10, -2.165407e-10, 3.902066e+01, 2.555343e+00
1.813900e+03, 3.088231e+00, 2.485764e-06, 8.845409e-02, 4.388290e-06, 1.997058e+00, 1.603874e-01, 2.282702e+00, 5.659824e-01, -5.854299e-11, -2.494317e-10, -1.384566e-10, -2.141501e-10, 3.904614e+01, 2.559098e+00
1.816800e+03, 3.107706e+00, 2.501608e-06, 8.892743e-02, 4.418862e-06, 1.998124e+00, 1.649323e-01, 2.285225e+00, 5.698845e-01, -5.485287e-11, -2.467380e-10, -1.357589e-10, -2.114345e-10, 3.907380e+01, 2.562874e+00
1.819700e+03, 3.127602e+00, 2.517893e-06, 8.941551e-02, 4.450227e-06, 1.999124e+00, 1.694282e-01, 2.287699e+00, 5.737371e-01, -5.106567e-11, -2.438875e-10, -1.329245e-10, -2.086002e-10, 3.910384e+01, 2.566669e+00
1.822600e+03, 3.147937e+00, 2.534616e-06, 8.991866e-02, 4.482392e-06, 2.000054e+00, 1.738721e-01, 2.290121e+00, 5.775380e-01, -4.740243e-11, -2.408916e-10, -1.299970e-10, -2.056199e-10, 3.913631e+01, 2.570482e+00
1.825500e+03, 3.168701e+00, 2.551787e-06, 9.043715e-02, 4.515386e-06, 2.000918e+00, 1.782615e-01, 2.292489e+00, 5.812847e-01, -4.357606e-11, -2.377118e-10, -1.268147e-10, -2.026289e-10, 3.917109e+01, 2.574312e+00
1.828400e+03, 3.189921e+00, 2.569413e-06, 9.097140e-02, 4.549223e-06, 2.001712e+00, 1.825929e-01, 2.294800e+00, 5.849768e-01, -3.949658e-11, -2.343347e-10, -1.235040e-10, -1.991303e-10, 3.920826e+01, 2.578159e+00
1.831300e+03, 3.211588e+00, 2.587514e-06, 9.152161e-02, 4.583921e-06, 2.002432e+00, 1.868628e-01, 2.297051e+00, 5.886052e-01, -3.511535e-11, -2.307817e-10, -1.199955e-10, -1.956662e-10, 3.924786e+01, 2.582019e+00
1.834200e+03, 3.233725e+00, 2.606096e-06, 9.208828e-02, 4.619508e-06, 2.003072e+00, 1.910679e-01, 2.299237e+00, 5.921705e-01, -3.096130e-11, -2.269977e-10, -1.162022e-10, -1.919423e-10, 3.929000e+01, 2.585893e+00
1.837100e+03, 3.256334e+00, 2.625177e-06, 9.267159e-02, 4.655993e-06, 2.003636e+00, 1.952041e-01, 2.301354e+00, 5.956679e-01, -2.636520e-11, -2.231308e-10, -1.123092e-10, -1.879338e-10, 3.933457e+01, 2.589780e+00
1.840000e+03, 3.279436e+00, 2.644746e-06, 9.327204e-02, 4.693407e-06, 2.004116e+00, 1.992698e-01, 2.303401e+00, 5.990923e-01, -2.170301e-11, -2.189229e-10, -1.082341e-10, -1.838761e-10, 3.938172e+01, 2.593680e+00
1.842900e+03, 3.303025e+00, 2.664839e-06, 9.388995e-02, 4.731770e-06, 2.004512e+00, 2.032588e-01, 2.305373e+00, 6.024428e-01, -1.699172e-11, -2.145830e-10, -1.038983e-10, -1.796122e-10, 3.943141e+01, 2.597589e+00
1.845800e+03, 3.327119e+00, 2.685463e-06, 9.452553e-02, 4.771104e-06, 2.004821e+00, 2.071688e-01, 2.307266e+00, 6.057155e-01, -1.185983e-11, -2.100408e-10, -9.940176e-11, -1.751222e-10, 3.948365e+01, 2.601507e+00
1.848700e+03, 3.351714e+00, 2.706615e-06, 9.517925e-02, 4.811417e-06, 2.005037e+00, 2.109960e-01, 2.309077e+00, 6.089065e-01, -6.777042e-12, -2.052586e-10, -9.467090e-11, -1.702501e-10, 3.953853e+01, 2.605431e+00
1.851600e+03, 3.376842e+00, 2.728322e-06, 9.585160e-02, 4.852756e-06, 2.005161e+00, 2.147361e-01, 2.310802e+00, 6.120086e-01, -1.443169e-12, -2.002932e-10, -8.970859e-11, -1.653961e-10, 3.959604e+01, 2.609364e+00
1.854500e+03, 3.402502e+00, 2.750580e-06, 9.654277e-02, 4.895119e-06, 2.005187e+00, 2.183857e-01, 2.312437e+00, 6.150224e-01, 4.129380e-12, -1.950843e-10, -8.453299e-11, -1.600889e-10, 3.965622e+01, 2.613302e+00
1.857400e+03, 3.428696e+00, 2.773416e-06, 9.725324e-02, 4.938545e-06, 2.005112e+00, 2.219403e-01, 2.313977e+00, 6.179394e-01, 9.706899e-12, -1.895867e-10, -7.918929e-11, -1.548450e-10, 3.971909e+01, 2.617242e+00
1.860300e+03, 3.455442e+00, 2.796844e-06, 9.798327e-02, 4.983046e-06, 2.004935e+00, 2.253948e-01, 2.315420e+00, 6.207608e-01, 1.556975e-11, -1.839765e-10, -7.353691e-11, -1.491715e-10, 3.978463e+01, 2.621186e+00
1.863200e+03, 3.482750e+00, 2.820860e-06, 9.873343e-02, 5.028662e-06, 2.004651e+00, 2.287471e-01, 2.316760e+00, 6.234789e-01, 2.170337e-11, -1.780194e-10, -6.766212e-11, -1.431885e-10, 3.985290e+01, 2.625132e+00
1.866100e+03, 3.510630e+00, 2.845489e-06, 9.950397e-02, 5.075401e-06, 2.004256e+00, 2.319909e-01, 2.317993e+00, 6.260880e-01, 2.788734e-11, -1.719103e-10, -6.154077e-11, -1.371739e-10, 3.992395e+01, 2.629077e+00
1.869000e+03, 3.539087e+00, 2.870737e-06, 1.002952e-01, 5.123292e-06, 2.003748e+00, 2.351233e-01, 2.319114e+00, 6.285875e-01, 3.438246e-11, -1.655056e-10, -5.522962e-11, -1.306888e-10, 3.999774e+01, 2.633022e+00
1.871900e+03, 3.568140e+00, 2.896616e-06, 1.011078e-01, 5.172366e-06, 2.003121e+00, 2.381390e-01, 2.320121e+00, 6.309688e-01, 4.098024e-11, -1.588121e-10, -4.862309e-11, -1.241516e-10, 4.007434e+01, 2.636964e+00
1.874800e+03, 3.597783e+00, 2.923153e-06, 1.019420e-01, 5.222623e-06, 2.002375e+00, 2.410327e-01, 2.321007e+00, 6.332310e-01, 4.772326e-11, -1.519419e-10, -4.173824e-11, -1.172244e-10, 4.015371e+01, 2.640902e+00
1.877700e+03, 3.628038e+00, 2.950339e-06, 1.027982e-01, 5.274124e-06, 2.001505e+00, 2.438013e-01, 2.321767e+00, 6.353670e-01, 5.500791e-11, -1.447766e-10, -3.466709e-11, -1.101898e-10, 4.023587e+01, 2.644835e+00
1.880600e+03, 3.658919e+00, 2.978200e-06, 1.036766e-01, 5.326862e-06, 2.000503e+00, 2.464393e-01, 2.322399e+00, 6.373748e-01, 6.221703e-11, -1.373237e-10, -2.727848e-11, -1.026969e-10, 4.032095e+01, 2.648762e+00
1.883500e+03, 3.690422e+00, 3.006747e-06, 1.045780e-01, 5.380877e-06, 1.999369e+00, 2.489415e-01, 2.322896e+00, 6.392460e-01, 6.966358e-11, -1.296188e-10, -1.962522e-11, -9.503311e-11, 4.040885e+01, 2.652680e+00
1.886400e+03, 3.722569e+00, 3.035993e-06, 1.055024e-01, 5.436191e-06, 1.998100e+00, 2.513033e-01, 2.323254e+00, 6.409776e-01, 7.734279e-11, -1.216275e-10, -1.172850e-11, -8.707437e-11, 4.049960e+01, 2.656591e+00
1.889300e+03, 3.755357e+00, 3.065951e-06, 1.064504e-01, 5.492830e-06, 1.996690e+00, 2.535195e-01, 2.323467e+00, 6.425643e-01, 8.549034e-11, -1.134145e-10, -3.499802e-12, -7.890164e-11, 4.059321e+01, 2.660490e+00
1.892200e+03, 3.788800e+00, 3.096623e-06, 1.074225e-01, 5.550811e-06, 1.995133e+00, 2.555861e-01, 2.323531e+00, 6.440019e-01, 9.349797e-11, -1.048309e-10, 4.936844e-12, -7.027963e-11, 4.068976e+01, 2.664377e+00
1.895100e+03, 3.822920e+00, 3.128040e-06, 1.084188e-01, 5.610167e-06, 1.993429e+00, 2.574962e-01, 2.323441e+00, 6.452825e-01, 1.020814e-10, -9.598242e-11, 1.369748e-11, -6.156696e-11, 4.078917e+01, 2.668254e+00
1.898000e+03, 3.857704e+00, 3.160202e-06, 1.094400e-01, 5.670922e-06, 1.991569e+00, 2.592452e-01, 2.323191e+00, 6.464043e-01, 1.106834e-10, -8.689702e-11, 2.279920e-11, -5.243450e-11, 4.089152e+01, 2.672114e+00
1.900900e+03, 3.893178e+00, 3.193122e-06, 1.104862e-01, 5.733097e-06, 1.989552e+00, 2.608285e-01, 2.322776e+00, 6.473598e-01, 1.195618e-10, -7.742016e-11, 3.214738e-11, -4.304524e-11, 4.099678e+01, 2.675960e+00
1.903800e+03, 3.929340e+00, 3.226819e-06, 1.115579e-01, 5.796710e-06, 1.987374e+00, 2.622392e-01, 2.322190e+00, 6.481441e-01, 1.288092e-10, -6.773196e-11, 4.181954e-11, -3.331023e-11, 4.110494e+01, 2.679789e+00
1.906700e+03, 3.966206e+00, 3.261293e-06, 1.126555e-01, 5.861799e-06, 1.985027e+00, 2.634734e-01, 2.321428e+00, 6.487511e-01, 1.382910e-10, -5.764375e-11, 5.179191e-11, -2.335221e-11, 4.121607e+01, 2.683601e+00
1.909600e+03, 4.003775e+00, 3.296574e-06, 1.137793e-01, 5.928367e-06, 1.982507e+00, 2.645237e-01, 2.320485e+00, 6.491766e-01, 1.480432e-10, -4.734156e-11, 6.204112e-11, -1.304711e-11, 4.133014e+01, 2.687393e+00
1.912500e+03, 4.042053e+00, 3.332652e-06, 1.149296e-01, 5.996461e-06, 1.979809e+00, 2.653863e-01, 2.319354e+00, 6.494143e-01, 1.579212e-10, -3.663119e-11, 7.264078e-11, -2.318603e-12, 4.144716e+01, 2.691165e+00
1.915400e+03, 4.081056e+00, 3.369555e-06, 1.161068e-01, 6.066090e-06, 1.976932e+00, 2.660538e-01, 2.318030e+00, 6.494565e-01, 1.682760e-10, -2.565599e-11, 8.352995e-11, 8.601730e-12, 4.156710e+01, 2.694917e+00
1.918300e+03, 4.120783e+00, 3.407281e-06, 1.173111e-01, 6.137269e-06, 1.973865e+00, 2.665213e-01, 2.316508e+00, 6.492998e-01, 1.789059e-10, -1.432847e-11, 9.480950e-11, 1.986602e-11, 4.169002e+01, 2.698645e+00
1.921200e+03, 4.161235e+00, 3.445850e-06, 1.185430e-01, 6.210026e-06, 1.970606e+00, 2.667824e-01, 2.314781e+00, 6.489378e-01, 1.896001e-10, -2.645634e-12, 1.063595e-10, 3.152780e-11, 4.181592e+01, 2.702349e+00
1.924100e+03, 4.202425e+00, 3.485269e-06, 1.198025e-01, 6.284366e-06, 1.967151e+00, 2.668306e-01, 2.312843e+00, 6.483634e-01, 2.009401e-10, 9.288922e-12, 1.182725e-10, 4.344879e-11, 4.194474e+01, 2.706030e+00
1.927000e+03, 4.244352e+00, 3.525536e-06, 1.210901e-01, 6.360333e-06, 1.963489e+00, 2.666613e-01, 2.310688e+00, 6.475717e-01, 2.122009e-10, 2.168713e-11, 1.304916e-10, 5.576731e-11, 4.207658e+01, 2.709684e+00
1.929900e+03, 4.287016e+00, 3.566679e-06, 1.224059e-01, 6.437928e-06, 1.959623e+00, 2.662662e-01, 2.308310e+00, 6.465555e-01, 2.240578e-10, 3.430585e-11, 1.431091e-10, 6.844611e-11, 4.221133e+01, 2.713312e+00
1.932800e+03, 4.330417e+00, 3.608687e-06, 1.237501e-01, 6.517157e-06, 1.955540e+00, 2.656411e-01, 2.305703e+00, 6.453083e-01, 2.360802e-10, 4.731216e-11, 1.560053e-10, 8.136600e-11, 4.234907e+01, 2.716911e+00
1.935700e+03, 4.374559e+00, 3.651566e-06, 1.251228e-01, 6.598044e-06, 1.951239e+00, 2.647790e-01, 2.302860e+00, 6.438258e-01, 2.483197e-10, 6.070828e-11, 1.692993e-10, 9.469249e-11, 4.248976e+01, 2.720482e+00
1.938600e+03, 4.419434e+00, 3.695333e-06, 1.265242e-01, 6.680601e-06, 1.946714e+00, 2.636728e-01, 2.299775e+00, 6.421003e-01, 2.611916e-10, 7.443666e-11, 1.829020e-10, 1.084510e-10, 4.263337e+01, 2.724023e+00
1.941500e+03, 4.465045e+00, 3.739988e-06, 1.279543e-01, 6.764831e-06, 1.941955e+00, 2.623165e-01, 2.296442e+00, 6.401242e-01, 2.741175e-10, 8.849073e-11, 1.969059e-10, 1.224237e-10, 4.278000e+01, 2.727532e+00
1.944400e+03, 4.511390e+00, 3.785528e-06, 1.294131e-01, 6.850746e-06, 1.936960e+00, 2.607041e-01, 2.292854e+00, 6.378935e-01, 2.874928e-10, 1.029190e-10, 2.112132e-10, 1.368809e-10, 4.292956e+01, 2.731011e+00
1.947300e+03, 4.558448e+00, 3.831951e-06, 1.309007e-01, 6.938344e-06, 1.931721e+00, 2.588288e-01, 2.289006e+00, 6.353994e-01, 3.010421e-10, 1.177204e-10, 2.259444e-10, 1.516694e-10, 4.308208e+01, 2.734457e+00
1.950200e+03, 4.606229e+00, 3.879266e-06, 1.324171e-01, 7.027623e-06, 1.926236e+00, 2.566837e-01, 2.284889e+00, 6.326358e-01, 3.151784e-10, 1.328806e-10, 2.410983e-10, 1.666901e-10, 4.323753e+01, 2.737870e+00
1.953100e+03, 4.654698e+00, 3.927462e-06, 1.339621e-01, 7.118590e-06, 1.920493e+00, 2.542625e-01, 2.280496e+00, 6.295985e-01, 3.294453e-10, 1.483850e-10, 2.561840e-10, 1.822633e-10, 4.339595e+01, 2.741247e+00
1.956000e+03, 4.703869e+00, 3.976539e-06, 1.355347e-01, 7.211234e-06, 1.914490e+00, 2.515587e-01, 2.275828e+00, 6.262774e-01, 3.440689e-10, 1.642691e-10, 2.722000e-10, 1.980882e-10, 4.355731e+01, 2.744590e+00
1.958900e+03, 4.753699e+00, 4.026489e-06, 1.371359e-01, 7.305533e-06, 1.908221e+00, 2.485655e-01, 2.270868e+00, 6.226680e-01, 3.590076e-10, 1.804767e-10, 2.883174e-10, 2.142804e-10, 4.372157e+01, 2.747897e+00
1.961800e+03, 4.804200e+00, 4.077293e-06, 1.387648e-01, 7.401483e-06, 1.901679e+00, 2.452770e-01, 2.265615e+00, 6.187635e-01, 3.744487e-10, 1.971037e-10, 3.048623e-10, 2.308616e-10, 4.388877e+01, 2.751168e+00
1.964700e+03, 4.855317e+00, 4.128954e-06, 1.404210e-01, 7.499073e-06, 1.894856e+00, 2.416856e-01, 2.260060e+00, 6.145570e-01, 3.899882e-10, 2.140735e-10, 3.215579e-10, 2.477460e-10, 4.405890e+01, 2.754400e+00
1.967600e+03, 4.907054e+00, 4.181457e-06, 1.421035e-01, 7.598257e-06, 1.887750e+00, 2.377849e-01, 2.254200e+00, 6.100427e-01, 4.060401e-10, 2.313436e-10, 3.387198e-10, 2.650265e-10, 4.423194e+01, 2.757595e+00
1.970500e+03, 4.959374e+00, 4.234769e-06, 1.438118e-01, 7.699014e-06, 1.880352e+00, 2.335695e-01, 2.248028e+00, 6.052136e-01, 4.223149e-10, 2.489961e-10, 3.563152e-10, 2.826451e-10, 4.440790e+01, 2.760752e+00
1.973400e+03, 5.012228e+00, 4.288878e-06, 1.455457e-01, 7.801311e-06, 1.872657e+00, 2.290325e-01, 2.241536e+00, 6.000635e-01, 4.389086e-10, 2.669937e-10, 3.742291e-10, 3.006476e-10, 4.458675e+01, 2.763869e+00
1.976300e+03, 5.065602e+00, 4.343763e-06, 1.473040e-01, 7.905096e-06, 1.864659e+00, 2.241675e-01, 2.234717e+00, 5.945853e-01, 4.559242e-10, 2.852989e-10, 3.926417e-10, 3.189092e-10, 4.476849e+01, 2.766946e+00
1.979200e+03, 5.119450e+00, 4.399379e-06, 1.490863e-01, 8.010323e-06, 1.856352e+00, 2.189690e-01, 2.227563e+00, 5.887744e-01, 4.730956e-10, 3.039470e-10, 4.109184e-10, 3.374834e-10, 4.495314e+01, 2.769982e+00
1.982100e+03, 5.173719e+00, 4.455710e-06, 1.508901e-01, 8.116932e-06, 1.847731e+00, 2.134308e-01, 2.220075e+00, 5.826250e-01, 4.906935e-10, 3.229181e-10, 4.296004e-10, 3.564049e-10, 4.514065e+01, 2.772978e+00
1.985000e+03, 5.228372e+00, 4.512716e-06, 1.527143e-01, 8.224864e-06, 1.838790e+00, 2.075468e-01, 2.212247e+00, 5.761309e-01, 5.084339e-10, 3.421587e-10, 4.489117e-10, 3.756565e-10, 4.533106e+01, 2.775931e+00
1.987900e+03, 5.283352e+00, 4.570348e-06, 1.545585e-01, 8.334033e-06, 1.829526e+00, 2.013122e-01, 2.204068e+00, 5.692859e-01, 5.266336e-10, 3.616926e-10, 4.684642e-10, 3.951696e-10, 4.552430e+01, 2.778843e+00
1.990800e+03, 5.338602e+00, 4.628563e-06, 1.564211e-01, 8.444363e-06, 1.819930e+00, 1.947217e-01, 2.195532e+00, 5.620855e-01, 5.448337e-10, 3.814984e-10, 4.880337e-10, 4.149419e-10, 4.572045e+01, 2.781713e+00
1.993700e+03, 5.394048e+00, 4.687309e-06, 1.582997e-01, 8.555753e-06, 1.810003e+00, 1.877704e-01, 2.186639e+00, 5.545247e-01, 5.634854e-10, 4.015385e-10, 5.078146e-10, 4.349715e-10, 4.591940e+01, 2.784539e+00
1.996600e+03, 5.449623e+00, 4.746533e-06, 1.601917e-01, 8.668107e-06, 1.799735e+00, 1.804538e-01, 2.177386e+00, 5.465990e-01, -1.478672e-07, 9.861085e-08, 9.871713e-08, 9.864419e-08, 4.612121e+01, 2.787321e+00
1.999500e+03, 1.816441e-01, 8.730120e-07, 2.944394e-02, 1.595071e-06, -1.789126e+00, -1.616358e+00, 3.786377e-01, -1.250820e+00, -6.012064e-10, -1.589291e-10, -5.272908e-11, -1.255551e-10, 4.632587e+01, -3.515317e-01
2.002400e+03, 1.798279e-01, 8.750653e-07, 2.949365e-02, 1.599606e-06, -1.778171e+00, -1.613462e+00, 3.795985e-01, -1.248532e+00, -6.203146e-10, -1.574195e-10, -5.144769e-11, -1.241488e-10, 4.653334e+01, -3.488376e-01
2.005300e+03, 1.780506e-01, 8.771435e-07, 2.954433e-02, 1.604185e-06, -1.766868e+00, -1.610594e+00, 3.805359e-01, -1.246270e+00, -6.395661e-10, -1.559000e-10, -5.006477e-11, -1.225385e-10, 4.674364e+01, -3.461869e-01
2.008200e+03, 1.763148e-01, 8.792454e-07, 2.959586e-02, 1.608816e-06, -1.755215e+00, -1.607753e+00, 3.814482e-01, -1.244037e+00, -6.588689e-10, -1.543740e-10, -4.861577e-11, -1.212151e-10, 4.695674e+01, -3.435818e-01
2.011100e+03, 1.746210e-01, 8.813707e-07, 2.964832e-02, 1.613481e-06, -1.743209e+00, -1.604940e+00, 3.823340e-01, -1.241829e+00, -6.783532e-10, -1.528479e-10, -4.730809e-11, -1.195795e-10, 4.717265e+01, -3.410204e-01
2.014000e+03, 1.729728e-01, 8.835194e-07, 2.970152e-02, 1.618196e-06, -1.730849e+00, -1.602155e+00, 3.831960e-01, -1.239650e+00, -6.977022e-10, -1.513034e-10, -4.586570e-11, -1.181539e-10, 4.739136e+01, -3.385065e-01
2.016900e+03, 1.713698e-01, 8.856912e-07, 2.975565e-02, 1.622954e-06, -1.718136e+00, -1.599398e+00, 3.840317e-01, -1.237497e+00, -7.171692e-10, -1.497642e-10, -4.439450e-11, -1.166048e-10, 4.761286e+01, -3.360365e-01
2.019800e+03, 1.698155e-01, 8.878852e-07, 2.981049e-02, 1.627753e-06, -1.705068e+00, -1.596669e+00, 3.848407e-01, -1.235372e+00, -7.364583e-10, -1.482141e-10, -4.313058e-11, -1.150132e-10, 4.783715e+01, -3.336142e-01
2.022700e+03, 1.683096e-01, 8.901010e-07, 2.986629e-02, 1.632603e-06, -1.691649e+00, -1.593968e+00, 3.856266e-01, -1.233277e+00, -7.556922e-10, -1.466596e-10, -4.149818e-11, -1.136172e-10, 4.806422e+01, -3.312358e-01
2.025600e+03, 1.668557e-01, 8.923385e-07, 2.992276e-02, 1.637485e-06, -1.677879e+00, -1.591296e+00, 3.863827e-01, -1.231206e+00, -7.747887e-10, -1.451121e-10, -4.038080e-11, -1.120038e-10, 4.829406e+01, -3.289053e-01
2.028500e+03, 1.654555e-01, 8.945966e-07, 2.998000e-02, 1.642416e-06, -1.663762e+00, -1.588652e+00, 3.871185e-01, -1.229165e+00, -7.935404e-10, -1.435623e-10, -3.885935e-11, -1.105883e-10, 4.852667e+01, -3.266226e-01
2.031400e+03, 1.641085e-01, 8.968761e-07, 3.003803e-02, 1.647378e-06, -1.649303e+00, -1.586036e+00, 3.878266e-01, -1.227150e+00, -8.120769e-10, -1.420027e-10, -3.734366e-11, -1.089548e-10, 4.876204e+01, -3.243841e-01
2.034300e+03, 1.628183e-01, 8.991770e-07, 3.009685e-02, 1.652389e-06, -1.634505e+00, -1.583449e+00, 3.885070e-01, -1.225165e+00, -8.302898e-10, -1.404522e-10, -3.597202e-11, -1.075212e-10, 4.900017e+01, -3.221936e-01
2.037200e+03, 1.615866e-01, 9.014969e-07, 3.015627e-02, 1.657431e-06, -1.619377e+00, -1.580889e+00, 3.891625e-01, -1.223206e+00, -8.480528e-10, -1.388967e-10, -3.456729e-11, -1.059003e-10, 4.924104e+01, -3.200511e-01
2.040100e+03, 1.604140e-01, 9.038378e-07, 3.021661e-02, 1.662521e-06, -1.603924e+00, -1.578359e+00, 3.897923e-01, -1.221276e+00, -8.653572e-10, -1.373434e-10, -3.320716e-11, -1.044810e-10, 4.948467e+01, -3.179548e-01
2.043000e+03, 1.593020e-01, 9.061976e-07, 3.027755e-02, 1.667640e-06, -1.588156e+00, -1.575856e+00, 3.903974e-01, -1.219373e+00, -8.821279e-10, -1.357934e-10, -3.195157e-11, -1.029561e-10, 4.973104e+01, -3.159047e-01
2.045900e+03, 1.582531e-01, 9.085760e-07, 3.033921e-02, 1.672799e-06, -1.572083e+00, -1.573382e+00, 3.909796e-01, -1.217497e+00, -8.982826e-10, -1.342451e-10, -3.036761e-11, -1.012941e-10, 4.998014e+01, -3.139028e-01
2.048800e+03, 1.572689e-01, 9.109740e-07, 3.040153e-02, 1.678004e-06, -1.555715e+00, -1.570936e+00, 3.915329e-01, -1.215651e+00, -9.137628e-10, -1.326998e-10, -2.895792e-11, -9.986711e-11, 5.023199e+01, -3.119492e-01
2.051700e+03, 1.563497e-01, 9.133904e-07, 3.046454e-02, 1.683239e-06, -1.539065e+00, -1.568518e+00, 3.920606e-01, -1.213831e+00, -9.285027e-10, -1.311581e-10, -2.772111e-11, -9.844873e-11, 5.048657e+01, -3.100418e-01
2.054600e+03, 1.554980e-01, 9.158250e-07, 3.052827e-02, 1.688501e-06, -1.522146e+00, -1.566128e+00, 3.925657e-01, -1.212037e+00, -9.424245e-10, -1.296203e-10, -2.622734e-11, -9.681034e-11, 5.074388e+01, -3.081828e-01
2.057500e+03, 1.547150e-01, 9.182777e-07, 3.059255e-02, 1.693811e-06, -1.504974e+00, -1.563766e+00, 3.930436e-01, -1.210273e+00, -9.554693e-10, -1.280879e-10, -2.483825e-11, -9.537835e-11, 5.100392e+01, -3.063721e-01
2.060400e+03, 1.540011e-01, 9.207474e-07, 3.065753e-02, 1.699148e-06, -1.487565e+00, -1.561432e+00, 3.934962e-01, -1.208535e+00, -9.675894e-10, -1.265619e-10, -2.352488e-11, -9.387094e-11, 5.126668e+01, -3.046078e-01
2.063300e+03, 1.533584e-01, 9.232349e-07, 3.072309e-02, 1.704523e-06, -1.469934e+00, -1.559126e+00, 3.939248e-01, -1.206825e+00, -9.786940e-10, -1.250317e-10, -2.215006e-11, -9.231197e-11, 5.153217e+01, -3.028920e-01
2.066200e+03, 1.527880e-01, 9.257391e-07, 3.078933e-02, 1.709933e-06, -1.452101e+00, -1.556848e+00, 3.943284e-01, -1.205143e+00, -9.887738e-10, -1.235223e-10, -2.085103e-11, -9.093679e-11, 5.180039e+01, -3.012246e-01
2.069100e+03, 1.522900e-01, 9.282608e-07, 3.085617e-02, 1.715371e-06, -1.434084e+00, -1.554597e+00, 3.947084e-01, -1.203486e+00, -9.977258e-10, -1.220092e-10, -1.955923e-11, -8.939605e-11, 5.207133e+01, -2.996037e-01
2.072000e+03, 1.518661e-01, 9.307979e-07, 3.092359e-02, 1.720845e-06, -1.415904e+00, -1.552374e+00, 3.950647e-01, -1.201857e+00, -1.005564e-09, -1.205018e-10, -1.811133e-11, -8.797978e-11, 5.234501e+01, -2.980314e-01
2.074900e+03, 1.515163e-01, 9.333514e-07, 3.099157e-02, 1.726345e-06, -1.397582e+00, -1.550178e+00, 3.953948e-01, -1.200254e+00, -1.012171e-09, -1.190070e-10, -1.676691e-11, -8.637230e-11, 5.262140e+01, -2.965057e-01
2.077800e+03, 1.512423e-01, 9.359210e-07, 3.106022e-02, 1.731891e-06, -1.379139e+00, -1.548010e+00, 3.957003e-01, -1.198680e+00, -1.017522e-09, -1.175144e-10, -1.556630e-11, -8.506080e-11, 5.290053e+01, -2.950286e-01
